"id","label","isoCode_639_3","label_type_id","temp_entity_id","end_date","end_date_written","end_end_date","end_start_date","start_date","start_date_written","start_end_date","start_start_date","name"
471,Brežice,eng,67,13042,,,,,,,,,alternative name
472,Boston,eng,67,13051,,,,,,,,,alternative name
473,Olten,eng,67,13054,,,,,,,,,alternative name
474,Odessa,eng,67,13058,,,,,,,,,alternative name
475,Odesa,eng,67,13058,,,,,,,,,alternative name
476,Scandiano,eng,67,13062,,,,,,,,,alternative name
477,Estado de Bahia,eng,67,13075,,,,,,,,,alternative name
478,Federative Republic of Brazil,eng,67,13076,,,,,,,,,alternative name
479,Brazil,eng,67,13076,,,,,,,,,alternative name
481,Uddevalla,eng,67,13125,,,,,,,,,alternative name
482,Lienz,eng,67,13134,,,,,,,,,alternative name
483,Szczecin,eng,67,13139,,,,,,,,,alternative name
484,Republic and Canton of Geneva,eng,67,13151,,,,,,,,,alternative name
485,Canton of Geneva,eng,67,13151,,,,,,,,,alternative name
486,Mnichovo Hradiště,eng,67,13168,,,,,,,,,alternative name
487,Nowé Mesto nad Váhom,deu,67,13176,,,,,,,,,alternative name
488,Vágh-Ujhely,deu,67,13176,,,,,,,,,alternative name
489,Dolné Nowé Mesto,deu,67,13176,,,,,,,,,alternative name
490,Neustadl,deu,67,13176,,,,,,,,,alternative name
491,Neustadtl an der Waag,deu,67,13176,,,,,,,,,alternative name
492,Vág-Ujhely,deu,67,13176,,,,,,,,,alternative name
493,Waagneustadtl,deu,67,13176,,,,,,,,,alternative name
494,Canton of Neuchâtel,eng,67,13182,,,,,,,,,alternative name
495,Winterthur,eng,67,13201,,,,,,,,,alternative name
496,Saint John,eng,67,13236,,,,,,,,,alternative name
497,Inowrocław,eng,67,13248,,,,,,,,,alternative name
498,Leicester,eng,67,13251,,,,,,,,,alternative name
499,Bratislava,eng,67,13259,,,,,,,,,alternative name
500,Ath,eng,67,13267,,,,,,,,,alternative name
501,Oldenburg,eng,67,13288,,,,,,,,,alternative name
502,Uppsala,eng,67,13301,,,,,,,,,alternative name
503,Fidenza,eng,67,13315,,,,,,,,,alternative name
504,Brookline,eng,67,13321,,,,,,,,,alternative name
505,Pittsburgh,eng,67,13326,,,,,,,,,alternative name
506,Gołdap,eng,67,13332,,,,,,,,,alternative name
507,Szombathely,eng,67,13359,,,,,,,,,alternative name
508,Albertville,eng,67,13364,,,,,,,,,alternative name
509,Toronto,eng,67,13380,,,,,,,,,alternative name
510,Vyškov,eng,67,13383,,,,,,,,,alternative name
511,Magdeburg,eng,67,13401,,,,,,,,,alternative name
512,Cephalonia,eng,67,13404,,,,,,,,,alternative name
513,Kefalonia,eng,67,13404,,,,,,,,,alternative name
514,Varaždin,eng,67,13411,,,,,,,,,alternative name
515,Ostrava,eng,67,13416,,,,,,,,,alternative name
516,Freiberg,eng,67,13419,,,,,,,,,alternative name
517,"St. Leonhard, Forst",deu,67,13425,,,,,,,,,alternative name
518,Marktgemeinde Sankt Leonhard am Forst,deu,67,13425,,,,,,,,,alternative name
519,"Sankt Leonhard, Forst",deu,67,13425,,,,,,,,,alternative name
520,Sankt Leonhard am Forst,deu,67,13425,,,,,,,,,alternative name
521,Portadown,eng,67,13433,,,,,,,,,alternative name
522,Stadtgemeinde Ried im Innkreis,deu,67,13444,,,,,,,,,alternative name
523,Ried (Innkreis),deu,67,13444,,,,,,,,,alternative name
524,Ried i.I.,deu,67,13444,,,,,,,,,alternative name
525,Issy-les-Moulineaux,eng,67,13446,,,,,,,,,alternative name
526,Chicago,eng,67,13449,,,,,,,,,alternative name
527,Bregenz,eng,67,13453,,,,,,,,,alternative name
528,Warsaw,eng,67,13460,,,,,,,,,alternative name
529,Coburg,eng,67,13493,,,,,,,,,alternative name
530,Chernyakhovsk,eng,67,13501,,,,,,,,,alternative name
531,Mechelen,eng,67,13506,,,,,,,,,alternative name
532,Yokohama,eng,67,13511,,,,,,,,,alternative name
533,Lexington,eng,67,13524,,,,,,,,,alternative name
534,Plauen,eng,67,13538,,,,,,,,,alternative name
535,Erfurt,eng,67,13545,,,,,,,,,alternative name
536,Konstanz,eng,67,13548,,,,,,,,,alternative name
537,Melk,eng,67,13562,,,,,,,,,alternative name
538,Emden,eng,67,13586,,,,,,,,,alternative name
539,Agen,eng,67,13601,,,,,,,,,alternative name
540,Helsinki,eng,67,13615,,,,,,,,,alternative name
541,Chartres,eng,67,13631,,,,,,,,,alternative name
542,Bourges,eng,67,13644,,,,,,,,,alternative name
543,Vukovar,eng,67,13657,,,,,,,,,alternative name
544,Karlovac,eng,67,13665,,,,,,,,,alternative name
545,Mainz,eng,67,13674,,,,,,,,,alternative name
546,Karviná,eng,67,13689,,,,,,,,,alternative name
547,Vaasa,eng,67,13699,,,,,,,,,alternative name
548,Senlis,eng,67,13707,,,,,,,,,alternative name
549,Portland,eng,67,13725,,,,,,,,,alternative name
550,Pančevo,eng,67,13743,,,,,,,,,alternative name
551,Freising,eng,67,13788,,,,,,,,,alternative name
552,Krefeld,eng,67,13804,,,,,,,,,alternative name
553,Siegburg,eng,67,13810,,,,,,,,,alternative name
554,Schwäbisch Gmünd,eng,67,13822,,,,,,,,,alternative name
555,Neu-Ulm,eng,67,13843,,,,,,,,,alternative name
556,Geneva,eng,67,13847,,,,,,,,,alternative name
557,Alexandria,eng,67,13852,,,,,,,,,alternative name
558,Valence,eng,67,13856,,,,,,,,,alternative name
559,Müllheim,eng,67,13892,,,,,,,,,alternative name
560,Kranjska Gora,eng,67,13900,,,,,,,,,alternative name
561,Bucharest,eng,67,37236,,,,,,,,,alternative name
562,Goteborg,eng,67,13915,,,,,,,,,alternative name
563,Gothenburg,eng,67,13915,,,,,,,,,alternative name
564,Liège,eng,67,13926,,,,,,,,,alternative name
565,"Leibnitz, Styria",eng,67,13939,,,,,,,,,alternative name
566,Ludwigshafen am Rhein,eng,67,13955,,,,,,,,,alternative name
567,Dogliani,eng,67,13982,,,,,,,,,alternative name
568,Belišće,eng,67,13995,,,,,,,,,alternative name
569,Teplice,eng,67,13999,,,,,,,,,alternative name
570,L.A.,eng,67,14003,,,,,,,,,alternative name
571,LA,eng,67,14003,,,,,,,,,alternative name
572,Los Angeles,eng,67,14003,,,,,,,,,alternative name
573,Jackson,eng,67,14006,,,,,,,,,alternative name
574,Libourne,eng,67,14009,,,,,,,,,alternative name
575,Newcastle,eng,67,14012,,,,,,,,,alternative name
576,Newcastle-on-Tyne,eng,67,14012,,,,,,,,,alternative name
577,Newcastle upon Tyne,eng,67,14012,,,,,,,,,alternative name
578,Cottbus,eng,67,14040,,,,,,,,,alternative name
579,Schwäbisch Hall,eng,67,14043,,,,,,,,,alternative name
580,Chesterfield,eng,67,14048,,,,,,,,,alternative name
581,Haifa,eng,67,14065,,,,,,,,,alternative name
582,Wolverine State,eng,67,14080,,,,,,,,,alternative name
583,Aschaffenburg,eng,67,40638,,,,,,,,,alternative name
584,Westerland,eng,67,14104,,,,,,,,,alternative name
585,Wipperfürth,eng,67,14108,,,,,,,,,alternative name
586,Baden-Baden,eng,67,14132,,,,,,,,,alternative name
587,Rosenheim,eng,67,14160,,,,,,,,,alternative name
588,State of Indiana,eng,67,14171,,,,,,,,,alternative name
589,Hoosier State,eng,67,14171,,,,,,,,,alternative name
590,Indiana,eng,67,14171,,,,,,,,,alternative name
591,Chongqing,eng,67,14178,,,,,,,,,alternative name
592,Kinmen County,eng,67,14191,,,,,,,,,alternative name
593,Taiwan,eng,67,14192,,,,,,,,,alternative name
594,Leiden,eng,67,30895,,,,,,,,,alternative name
595,Dordrecht,eng,67,14220,,,,,,,,,alternative name
596,New Haven,eng,67,14223,,,,,,,,,alternative name
597,Nevinnomyssk,eng,67,14256,,,,,,,,,alternative name
598,São Paulo,eng,67,14282,,,,,,,,,alternative name
599,Leer,eng,67,14307,,,,,,,,,alternative name
600,Bailleul,eng,67,14316,,,,,,,,,alternative name
601,Calw,eng,67,14334,,,,,,,,,alternative name
602,Zittau,eng,67,14346,,,,,,,,,alternative name
603,Seville,eng,67,14355,,,,,,,,,alternative name
604,Spanish State,eng,67,14356,,,,,,,,,alternative name
605,Kingdom of Spain,eng,67,14356,,,,,,,,,alternative name
606,Spain,eng,67,14356,,,,,,,,,alternative name
607,Angers,eng,67,14371,,,,,,,,,alternative name
608,Melbourne City,eng,67,14387,,,,,,,,,alternative name
609,Melbourne,eng,67,14387,,,,,,,,,alternative name
610,Logroño,eng,67,14409,,,,,,,,,alternative name
611,Manresa,eng,67,14455,,,,,,,,,alternative name
612,Braunau am Inn,eng,67,14465,,,,,,,,,alternative name
613,Neuss,eng,67,14489,,,,,,,,,alternative name
614,Lisbon,eng,67,14526,,,,,,,,,alternative name
615,Sofia,eng,67,14549,,,,,,,,,alternative name
616,Fribourg,eng,67,14556,,,,,,,,,alternative name
617,Tscherms,eng,67,14570,,,,,,,,,alternative name
618,Langenfeld,eng,67,14576,,,,,,,,,alternative name
619,Chemnitz,eng,67,14579,,,,,,,,,alternative name
620,Hesse,eng,67,14598,,,,,,,,,alternative name
621,Shizuoka,eng,67,14608,,,,,,,,,alternative name
622,Izegem,eng,67,14616,,,,,,,,,alternative name
623,Uherské Hradiště,eng,67,14625,,,,,,,,,alternative name
624,Brassó,deu,67,52640,,,,,,,,,alternative name
625,Brassovia,deu,67,52640,,,,,,,,,alternative name
626,Lustenau,eng,67,14631,,,,,,,,,alternative name
627,Woerden,eng,67,14653,,,,,,,,,alternative name
628,Taxerhof Lake,eng,67,14668,,,,,,,,,alternative name
629,Clamart,eng,67,14680,,,,,,,,,alternative name
630,Schilpario,eng,67,14688,,,,,,,,,alternative name
631,Jo'anna,eng,67,14697,,,,,,,,,alternative name
632,Johannesburg,eng,67,14697,,,,,,,,,alternative name
633,Bremen,eng,67,14718,,,,,,,,,alternative name
634,Konya Province,eng,67,14725,,,,,,,,,alternative name
635,Jičín,eng,67,14728,,,,,,,,,alternative name
636,Slough,eng,67,14731,,,,,,,,,alternative name
637,Wolgast,eng,67,14744,,,,,,,,,alternative name
638,City of Brussels,eng,67,29483,,,,,,,,,alternative name
639,Brussels,eng,67,29483,,,,,,,,,alternative name
640,Trutnov,eng,67,14774,,,,,,,,,alternative name
641,Bielsko-Biala,eng,67,14788,,,,,,,,,alternative name
642,Ludwigsburg,eng,67,14814,,,,,,,,,alternative name
643,Frauenfeld,eng,67,14822,,,,,,,,,alternative name
644,Aachen,eng,67,36858,,,,,,,,,alternative name
645,Madrid,eng,67,14833,,,,,,,,,alternative name
646,Arnsberg,eng,67,14858,,,,,,,,,alternative name
647,Ribeauvillé,eng,67,14868,,,,,,,,,alternative name
648,Bergen,eng,67,14878,,,,,,,,,alternative name
649,Worcester,eng,67,14882,,,,,,,,,alternative name
650,Bamberg,eng,67,14889,,,,,,,,,alternative name
651,Melbourne,eng,67,14897,,,,,,,,,alternative name
652,Chorzów,eng,67,14902,,,,,,,,,alternative name
653,Granada,eng,67,14912,,,,,,,,,alternative name
654,Bielefeld,eng,67,27348,,,,,,,,,alternative name
655,Lüneburg,eng,67,14925,,,,,,,,,alternative name
656,Savigliano,eng,67,14930,,,,,,,,,alternative name
657,Mosonmagyaróvár,eng,67,14935,,,,,,,,,alternative name
658,Greiz,eng,67,14976,,,,,,,,,alternative name
660,Bolivarian Republic of Venezuela,eng,67,15004,,,,,,,,,alternative name
661,"Venezuela, Bolivarian Republic Of",eng,67,15004,,,,,,,,,alternative name
662,Republic of Venezuela,eng,67,15004,,,,,,,,,alternative name
663,United States of Venezuela,eng,67,15004,,,,,,,,,alternative name
664,Venezuela,eng,67,15004,,,,,,,,,alternative name
665,Vevey,eng,67,15016,,,,,,,,,alternative name
666,Verona,eng,67,15021,,,,,,,,,alternative name
667,Avenay,eng,67,15024,,,,,,,,,alternative name
668,Eisenach,eng,67,15036,,,,,,,,,alternative name
669,Lodi,eng,67,15042,,,,,,,,,alternative name
670,Daugavpils,eng,67,15045,,,,,,,,,alternative name
671,Nowy Sącz,eng,67,15056,,,,,,,,,alternative name
672,Oegstgeest,eng,67,15060,,,,,,,,,alternative name
673,Châteauneuf-du-Pape,eng,67,15068,,,,,,,,,alternative name
674,Klausen,eng,67,15082,,,,,,,,,alternative name
675,Prešov,eng,67,15095,,,,,,,,,alternative name
676,Córteno Golgi,eng,67,15120,,,,,,,,,alternative name
677,Le Havre,eng,67,15146,,,,,,,,,alternative name
678,Kharkiv,eng,67,15169,,,,,,,,,alternative name
679,Remscheid,eng,67,15179,,,,,,,,,alternative name
680,Neumünster,eng,67,15182,,,,,,,,,alternative name
681,Hrodna,eng,67,15189,,,,,,,,,alternative name
682,Republic of Belarus,eng,67,15190,,,,,,,,,alternative name
683,Leuven,eng,67,15194,,,,,,,,,alternative name
684,Buchach,eng,67,15204,,,,,,,,,alternative name
685,Karpinsk,eng,67,15214,,,,,,,,,alternative name
686,Schwyz,eng,67,15217,,,,,,,,,alternative name
687,Neumarkt,eng,67,15234,,,,,,,,,alternative name
688,Schiltigheim,eng,67,15240,,,,,,,,,alternative name
689,Babelsberg,eng,67,15243,,,,,,,,,alternative name
690,Haarlem,eng,67,15246,,,,,,,,,alternative name
691,Wiesbaden,eng,67,15252,,,,,,,,,alternative name
692,Province of Mantua,eng,67,15256,,,,,,,,,alternative name
693,Mantua,eng,67,15256,,,,,,,,,alternative name
694,Mantova,eng,67,15256,,,,,,,,,alternative name
695,Spanish Haiti,eng,67,15277,,,,,,,,,alternative name
696,Dominican Republic,eng,67,15277,,,,,,,,,alternative name
697,Mexican Republic,eng,67,15281,,,,,,,,,alternative name
698,United Mexican States,eng,67,15281,,,,,,,,,alternative name
699,Mexico,eng,67,15281,,,,,,,,,alternative name
700,Gmina Strzelce Opolskie,eng,67,15290,,,,,,,,,alternative name
701,Nyköping,eng,67,15293,,,,,,,,,alternative name
702,Rotterdam,eng,67,15337,,,,,,,,,alternative name
703,Sanok,eng,67,15347,,,,,,,,,alternative name
704,Oradea,eng,67,15351,,,,,,,,,alternative name
705,Arnhem,eng,67,15355,,,,,,,,,alternative name
706,Riga,eng,67,15359,,,,,,,,,alternative name
707,Karlskrona,eng,67,15366,,,,,,,,,alternative name
708,Aalborg,eng,67,15369,,,,,,,,,alternative name
709,Timișoara,eng,67,15397,,,,,,,,,alternative name
710,Demmin,eng,67,15404,,,,,,,,,alternative name
711,Bangladesh,eng,67,15440,,,,,,,,,alternative name
712,Grudziądz,eng,67,15457,,,,,,,,,alternative name
713,Mâcon,eng,67,15468,,,,,,,,,alternative name
714,Opava,eng,67,15485,,,,,,,,,alternative name
715,Nordhausen,eng,67,15490,,,,,,,,,alternative name
716,Sopron,eng,67,15523,,,,,,,,,alternative name
717,Bydgoszcz,eng,67,15555,,,,,,,,,alternative name
718,Zrenjanin,eng,67,15628,,,,,,,,,alternative name
719,Jena,eng,67,15642,,,,,,,,,alternative name
720,Östersund,eng,67,15645,,,,,,,,,alternative name
721,Brighton,eng,67,15649,,,,,,,,,alternative name
722,Samobor,eng,67,15652,,,,,,,,,alternative name
723,Verviers,eng,67,15656,,,,,,,,,alternative name
724,Ternopil,eng,67,15712,,,,,,,,,alternative name
725,Nelson,eng,67,15715,,,,,,,,,alternative name
726,Nîmes,eng,67,15744,,,,,,,,,alternative name
727,Split,eng,67,15752,,,,,,,,,alternative name
728,Solln (München-Solln),deu,67,15775,,,,,,,,,alternative name
729,La Roche-sur-Yon,eng,67,15787,,,,,,,,,alternative name
730,Nijmegen,eng,67,15793,,,,,,,,,alternative name
731,Nördlingen,eng,67,15823,,,,,,,,,alternative name
732,Machilipatnam,eng,67,15827,,,,,,,,,alternative name
733,Lippstadt,eng,67,15831,,,,,,,,,alternative name
734,Košice,eng,67,15843,,,,,,,,,alternative name
735,Macedonia (FYR),eng,67,15853,,,,,,,,,alternative name
736,"Macedonia, The Former Yugoslav Republic Of",eng,67,15853,,,,,,,,,alternative name
737,Republic of Macedonia,eng,67,15853,,,,,,,,,alternative name
738,Macedonia,eng,67,15853,,,,,,,,,alternative name
739,Sparta,eng,67,15875,,,,,,,,,alternative name
740,Crocetta del Montello,eng,67,15893,,,,,,,,,alternative name
741,Rethymno,eng,67,15926,,,,,,,,,alternative name
742,Aschersleben,eng,67,15933,,,,,,,,,alternative name
743,Cambridge,eng,67,15936,,,,,,,,,alternative name
744,Vyborg,eng,67,15946,,,,,,,,,alternative name
745,Offenbach am Main,eng,67,15976,,,,,,,,,alternative name
746,Ząbkowice Śląskie,eng,67,15996,,,,,,,,,alternative name
751,Wuppertal,eng,67,16007,,,,,,,,,alternative name
752,Lednice,eng,67,16016,,,,,,,,,alternative name
753,Hanau,eng,67,16040,,,,,,,,,alternative name
754,Macerata,eng,67,16090,,,,,,,,,alternative name
755,Quedlinburg,eng,67,16098,,,,,,,,,alternative name
756,Braşov,eng,67,52640,,,,,,,,,alternative name
757,Ekaterinburg,eng,67,16121,,,,,,,,,alternative name
758,Yekaterinburg,eng,67,16121,,,,,,,,,alternative name
759,Tulkarm,eng,67,16125,,,,,,,,,alternative name
760,the Occupied Palestinian Territory,eng,67,16126,,,,,,,,,alternative name
761,Palestinian Territories,eng,67,16126,,,,,,,,,alternative name
762,Palestinian Territory,eng,67,16126,,,,,,,,,alternative name
763,"Palestinian Territory, Occupied",eng,67,16126,,,,,,,,,alternative name
764,Palestinian Territory (the Occupied),eng,67,16126,,,,,,,,,alternative name
765,Palestine,eng,67,16126,,,,,,,,,alternative name
766,Carrù,eng,67,16130,,,,,,,,,alternative name
767,Ignaz-L.-Lieben'scher Preis,deu,67,16145,,,,,,,,,alternative name
768,Lieben-Preis,deu,67,16145,,,,,,,,,alternative name
776,Nußdorf (Wien-Nußdorf),deu,67,18002,,,,,,,,,alternative name
777,Wien-Döbling-Nußdorf,deu,67,18002,,,,,,,,,alternative name
778,Rostock,eng,67,18017,,,,,,,,,alternative name
779,Wolfenbüttel,eng,67,18287,,,,,,,,,alternative name
780,Traunstein,eng,67,18302,,,,,,,,,alternative name
781,Ulm,eng,67,18337,,,,,,,,,alternative name
782,Princeton,eng,67,18339,,,,,,,,,alternative name
783,Einwohnergemeinde Riedholz,deu,67,21545,,,,,,,,,alternative name
784,Canton of Basel-Stadt,eng,67,21546,,,,,,,,,alternative name
785,Canton of Basle-Ville,eng,67,21546,,,,,,,,,alternative name
786,Canton of Basel-City,eng,67,21546,,,,,,,,,alternative name
787,Beirut,eng,67,21623,,,,,,,,,alternative name
788,Republic of Lebanon,eng,67,21624,,,,,,,,,alternative name
789,Lebanon,eng,67,21624,,,,,,,,,alternative name
790,Jagnia̜tkow,deu,67,21677,,,,,,,,,alternative name
791,Beverly Hills,eng,67,21816,,,,,,,,,alternative name
792,Zurich,deu,67,21898,,,,,,,,,alternative name
793,Thuregum,deu,67,21898,,,,,,,,,alternative name
794,Città di Zurigo,deu,67,21898,,,,,,,,,alternative name
795,Zyrich,deu,67,21898,,,,,,,,,alternative name
796,Turich,deu,67,21898,,,,,,,,,alternative name
797,Turig,deu,67,21898,,,,,,,,,alternative name
798,Turigum,deu,67,21898,,,,,,,,,alternative name
799,Comune di Zurigo,deu,67,21898,,,,,,,,,alternative name
800,Duregum,deu,67,21898,,,,,,,,,alternative name
801,Zurique,deu,67,21898,,,,,,,,,alternative name
802,Stadt Zürich,deu,67,21898,,,,,,,,,alternative name
803,Turicina Civitas,deu,67,21898,,,,,,,,,alternative name
804,Züri,deu,67,21898,,,,,,,,,alternative name
805,Turicum,deu,67,21898,,,,,,,,,alternative name
806,Durae aquae,deu,67,21898,,,,,,,,,alternative name
807,Turegum,deu,67,21898,,,,,,,,,alternative name
808,City of Zurich,deu,67,21898,,,,,,,,,alternative name
809,Zurigo,deu,67,21898,,,,,,,,,alternative name
810,Zürych,deu,67,21898,,,,,,,,,alternative name
811,Züric,deu,67,21898,,,,,,,,,alternative name
812,Zuric,deu,67,21898,,,,,,,,,alternative name
813,Tigurum,deu,67,21898,,,,,,,,,alternative name
814,Tury,deu,67,21898,,,,,,,,,alternative name
815,Gemeinderat Konolfingen,deu,67,21926,,,,,,,,,alternative name
816,Einwohnergemeinde Konolfingen,deu,67,21926,,,,,,,,,alternative name
817,Gemeinde Konolfingen,deu,67,21926,,,,,,,,,alternative name
818,Stadt Neuenburg,deu,67,21927,,,,,,,,,alternative name
819,Neuenburg,deu,67,21927,,,,,,,,,alternative name
820,Neuchâtel,deu,67,21927,,,,,,,,,alternative name
821,Ville de Neuchâtel,deu,67,21927,,,,,,,,,alternative name
822,Neufchâtel,deu,67,21927,,,,,,,,,alternative name
823,Aš,deu,67,23767,,,,,,,,,alternative name
824,Reykjavík,eng,67,24016,,,,,,,,,alternative name
825,Reykjavik,eng,67,24016,,,,,,,,,alternative name
826,Republic of Iceland,eng,67,24017,,,,,,,,,alternative name
827,Wesel,eng,67,24148,,,,,,,,,alternative name
828,Bad Godesberg,eng,67,24481,,,,,,,,,alternative name
829,Zwickau,eng,67,24595,,,,,,,,,alternative name
830,Linz- Innere Stadt,deu,67,24747,,,,,,,,,alternative name
831,Detmold,eng,67,25053,,,,,,,,,alternative name
832,Krakow,eng,67,25108,,,,,,,,,alternative name
833,"Schabus, J.",,67,25286,,,,,,,,,alternative name
834,"Schabus, Jacob",,67,25286,,,,,,,,,alternative name
835,"Praxmarer, Konrad Otto",,67,25308,,,,,,,,,alternative name
1028,"Coletsos-Bosco, M. Sandra",,67,25418,,,,,,,,,alternative name
1029,"Bosco Coletsos, Maria Sandra",,67,25418,,,,,,,,,alternative name
1030,"Coletsos-Bosco, Maria Sandra",,67,25418,,,,,,,,,alternative name
1031,"Bosco, Sandra",,67,25418,,,,,,,,,alternative name
1032,"Bosco-Coletsos, Sandra",,67,25418,,,,,,,,,alternative name
1033,"Coletsos, Sandra Bosco",,67,25418,,,,,,,,,alternative name
1034,"Coletsos Bosco, M. Sandra",,67,25418,,,,,,,,,alternative name
1035,"Bosco, Maria Sandra Coletsos",,67,25418,,,,,,,,,alternative name
1036,"Coletsos, Maria Sandra Bosco",,67,25418,,,,,,,,,alternative name
1037,"Bosco Coletsos, Sandra",,67,25418,,,,,,,,,alternative name
1038,"Bosco, M. Sandra Coletsos",,67,25418,,,,,,,,,alternative name
1039,"Bosco, Sandra C.",,67,25418,,,,,,,,,alternative name
